Gene name,Gene stable ID
DNMT3L,ENSG00000142182
AMD1P1,ENSG00000228339
,ENSG00000263682
GGT1,ENSG00000100031
,ENSG00000254929
SOCS6,ENSG00000170677
MAGEL2,ENSG00000288188
NDN,ENSG00000288364
,ENSG00000288229
RPL21P128,ENSG00000244527
RNU6-120P,ENSG00000251886
EXOGP1,ENSG00000263748
RNU6-978P,ENSG00000288222
TGIF2-RAB5IF,ENSG00000259399
,ENSG00000288340
,ENSG00000265948
,ENSG00000288189
,ENSG00000288375
,ENSG00000221139
SNRPD1,ENSG00000167088
,ENSG00000288429
ZFAND4,ENSG00000172671
,ENSG00000288133
,ENSG00000288270
,ENSG00000288137
SLA2,ENSG00000101082
,ENSG00000288280
,ENSG00000288112
,ENSG00000288480
GOLGA6L6,ENSG00000292284
ABHD3,ENSG00000158201
,ENSG00000288202
,ENSG00000288350
,ENSG00000288382
,ENSG00000288265
RGS6,ENSG00000182732
,ENSG00000288337
POTEB2,ENSG00000288113
HNRNPA3P2,ENSG00000227688
Y_RNA,ENSG00000202255
DNMT3L-AS1,ENSG00000232010
MRPS26,ENSG00000125901
AIRE,ENSG00000160224
,ENSG00000288164
,ENSG00000288190
OXT,ENSG00000101405
,ENSG00000288313
,ENSG00000288377
,ENSG00000288345
,ENSG00000288282
AVP,ENSG00000101200
SSBL2P,ENSG00000236852
,ENSG00000288518
,ENSG00000229731
,ENSG00000288465
FAM236B,ENSG00000268994
,ENSG00000288171
POTEB3,ENSG00000288142
RN7SL555P,ENSG00000263905
NDP,ENSG00000124479
UBOX5,ENSG00000185019
,ENSG00000264188
MIR320C1,ENSG00000221493
,ENSG00000252677
,ENSG00000267766
,ENSG00000283125
KDSR,ENSG00000119537
YY2,ENSG00000230797
ETF1P3,ENSG00000233833
OR4M2B,ENSG00000288469
YWHAZP7,ENSG00000227261
OR4N4C,ENSG00000288193
,ENSG00000288165
DYNLT3,ENSG00000165169
,ENSG00000288413
,ENSG00000288221
PFKL,ENSG00000141959
,ENSG00000288483
DDRGK1,ENSG00000198171
,ENSG00000288432
,ENSG00000288286
,ENSG00000288211
MYO3A,ENSG00000095777
,ENSG00000288419
,ENSG00000288442
,ENSG00000288176
,ENSG00000288354
,ENSG00000288423
,ENSG00000283465
,ENSG00000277499
,ENSG00000288241
AKAP4,ENSG00000147081
,ENSG00000288339
UBL7-DT,ENSG00000288390
ITPA,ENSG00000125877
VPS4B,ENSG00000119541
,ENSG00000284189
,ENSG00000288173
,ENSG00000288276
LIAT1,ENSG00000283985
,ENSG00000288128
,ENSG00000288341
PPIAP46,ENSG00000288314
,ENSG00000288405
,ENSG00000293364
,ENSG00000288448
,ENSG00000288227
,ENSG00000293365
,ENSG00000291604
,ENSG00000284165
,ENSG00000291605
ADAMTSL3,ENSG00000291606
VPS53,ENSG00000283883
MAOB,ENSG00000069535
TUBAP4,ENSG00000291607
SH3GL3,ENSG00000291608
RNU6-401P,ENSG00000291609
RNU6-1339P,ENSG00000291610
,ENSG00000291611
CSPG4P11,ENSG00000291612
RN7SL331P,ENSG00000291613
UBE2Q2P8,ENSG00000291614
,ENSG00000291615
RN7SL417P,ENSG00000291616
,ENSG00000291617
CSPG4P5,ENSG00000291618
UBE2Q2P11,ENSG00000291619
UBE2Q2P12,ENSG00000291620
,ENSG00000291621
,ENSG00000291622
,ENSG00000291623
,ENSG00000267430
,ENSG00000291624
SERPINB5,ENSG00000206075
ZSCAN2,ENSG00000291625
RNU6-1019P,ENSG00000201294
UBE2V1P1,ENSG00000226632
YWHAZP8,ENSG00000225664
,ENSG00000291626
U3,ENSG00000201346
,ENSG00000274364
KPNA4P1,ENSG00000213754
,ENSG00000291627
HM13-IT1,ENSG00000235313
EGLN1P1,ENSG00000291628
RNU6-384P,ENSG00000201770
MIR3193,ENSG00000264395
COX4I2,ENSG00000131055
WDR73,ENSG00000291629
,ENSG00000269989
ATP5MC1P6,ENSG00000214318
VSIG4,ENSG00000155659
BCL2,ENSG00000171791
ABALON,ENSG00000281376
,ENSG00000267533
,ENSG00000267722
TPX2,ENSG00000088325
,ENSG00000267478
,ENSG00000260137
Metazoa_SRP,ENSG00000291630
,ENSG00000274242
ANKRD62,ENSG00000181626
NMB,ENSG00000291631
,ENSG00000223841
FTLP19,ENSG00000237913
,ENSG00000241728
UBE2Q2P16,ENSG00000291633
ZNF33CP,ENSG00000235197
,ENSG00000291634
MSRB2,ENSG00000148450
CFAP410,ENSG00000160226
GOLGA2P7,ENSG00000291635
DNM1P51,ENSG00000291636
GOLGA6L5P,ENSG00000291637
UBE2Q2P1,ENSG00000291638
LINC00933,ENSG00000291639
EFL1P1,ENSG00000291640
,ENSG00000291641
RNU6-324P,ENSG00000200827
PMM2P2,ENSG00000267116
,ENSG00000287613
SCAND2P,ENSG00000291642
,ENSG00000279285
,ENSG00000291643
MIX23P3,ENSG00000267076
,ENSG00000291644
,ENSG00000237936
PPIAP56,ENSG00000267663
UBE2Q2P1,ENSG00000291645
PTF1A,ENSG00000168267
CIDEA,ENSG00000176194
LINC00933,ENSG00000291646
,ENSG00000291708
RN7SL138P,ENSG00000291709
LINC02978,ENSG00000291710
,ENSG00000291711
,ENSG00000291647
PRTFDC1,ENSG00000099256
RNF135,ENSG00000291712
,ENSG00000291713
DPRXP4,ENSG00000291714
,ENSG00000291715
,ENSG00000291716
MIR4733HG,ENSG00000291717
MIR4733,ENSG00000291718
,ENSG00000291719
RPL19P20,ENSG00000229168
OMG,ENSG00000291720
EVI2B,ENSG00000291721
CDK8,ENSG00000132964
JADE3,ENSG00000102221
,ENSG00000291722
AK4P1,ENSG00000291723
,ENSG00000184441
,ENSG00000291725
,ENSG00000260256
,ENSG00000291726
,ENSG00000266692
,ENSG00000264452
,ENSG00000291727
LRRC3,ENSG00000160233
,ENSG00000291728
,ENSG00000280302
RNU6-170P,ENSG00000199702
TSPEAR,ENSG00000175894
RPL36AP55,ENSG00000226016
TUBB6,ENSG00000176014
HIRAP1,ENSG00000271563
CTSLP2,ENSG00000266217
,ENSG00000279819
EIF3LP2,ENSG00000233837
,ENSG00000203496
,ENSG00000273012
,ENSG00000286413
MKX-AS1,ENSG00000230500
ENKUR,ENSG00000151023
CTIF,ENSG00000282825
DNAJC1,ENSG00000136770
FOXR2,ENSG00000189299
,ENSG00000287088
KRTAP10-1,ENSG00000215455
ATP5MFP7,ENSG00000230801
KRTAP10-2,ENSG00000205445
MYLK2,ENSG00000101306
KRTAP10-3,ENSG00000212935
SLC9A7,ENSG00000065923
KRTAP10-5,ENSG00000241123
KRTAP10-6,ENSG00000188155
KRTAP10-7,ENSG00000272804
KRTAP10-8,ENSG00000187766
KRTAP10-10,ENSG00000221859
KRTAP10-11,ENSG00000243489
KRTAP12-4,ENSG00000212933
KRTAP12-3,ENSG00000205439
KRTAP12-2,ENSG00000221864
IMMTP1,ENSG00000229880
KRTAP12-1,ENSG00000187175
KRTAP12-5P,ENSG00000276647
KRTAP10-13P,ENSG00000236382
UBE2G2,ENSG00000184787
,ENSG00000230947
MRPL50P4,ENSG00000235469
GPN3P1,ENSG00000227465
,ENSG00000284233
MRPS35P3,ENSG00000270192
UBE2V2P1,ENSG00000226255
ARL5AP4,ENSG00000224806
,ENSG00000270369
ACTR2P1,ENSG00000224334
MYL6P3,ENSG00000227173
,ENSG00000279239
PHYHIPL,ENSG00000165443
,ENSG00000237601
CRIP1P4,ENSG00000182351
,ENSG00000278413
,ENSG00000285929
RPS3AP44,ENSG00000234031
RASA3-IT1,ENSG00000232487
TAFA5,ENSG00000219438
CFAP97D2,ENSG00000283361
FOXS1,ENSG00000179772
BCL2L1,ENSG00000171552
,ENSG00000283347
NAMPTP1,ENSG00000229644
,ENSG00000233472
CDC16,ENSG00000130177
,ENSG00000271650
RBP3,ENSG00000265203
HNRNPDP1,ENSG00000232794
RBMXP5,ENSG00000217835
,ENSG00000281509
MLECP1,ENSG00000277899
PHKA1-AS1,ENSG00000231944
,ENSG00000283080
SETBP1-DT,ENSG00000267414
MIR4743,ENSG00000282900
MAPK1,ENSG00000100030
,ENSG00000282959
MAGEH1,ENSG00000187601
,ENSG00000280365
,ENSG00000283002
MIR4319,ENSG00000265957
,ENSG00000279319
,ENSG00000282923
,ENSG00000267286
FAM230C,ENSG00000281252
SMIM15P1,ENSG00000270280
C18orf15,ENSG00000279020
,ENSG00000286926
,ENSG00000279275
MIR5190,ENSG00000266146
MIR4526,ENSG00000263527
RPL24P2,ENSG00000235065
DGKK,ENSG00000274588
,ENSG00000281175
FAM210A,ENSG00000177150
,ENSG00000283864
,ENSG00000284712
PTTG1IP,ENSG00000183255
GGT4P,ENSG00000281616
KIZ,ENSG00000088970
IGSF3P1,ENSG00000281084
ARHGAP12,ENSG00000165322
KMT5AP1,ENSG00000280895
,ENSG00000281878
,ENSG00000273027
,ENSG00000272825
,ENSG00000276529
LINC00163,ENSG00000234880
,ENSG00000279962
RN7SL362P,ENSG00000242707
LINC00165,ENSG00000261706
POFUT2,ENSG00000186866
RNMT,ENSG00000101654
NDP-AS1,ENSG00000236276
,ENSG00000283737
SPIN4-AS1,ENSG00000233661
PIR,ENSG00000087842
MTMR3,ENSG00000100330
,ENSG00000284075
,ENSG00000284323
,ENSG00000284390
RPS4XP17,ENSG00000284153
RFLNB,ENSG00000283979
RNA5SP477,ENSG00000199509
RPS15AP1,ENSG00000214535
ZNF877P,ENSG00000226875
RNU6-192P,ENSG00000212555
OVOL2,ENSG00000125850
PTPN21,ENSG00000070778
RPL23AP83,ENSG00000234135
PSMA5P1,ENSG00000235136
SNORD17,ENSG00000212232
EDA2R,ENSG00000131080
MGME1,ENSG00000125871
PTMAP3,ENSG00000218902
RPL15P1,ENSG00000227343
RNU7-137P,ENSG00000252597
Y_RNA,ENSG00000207282
GGCTP2,ENSG00000232943
RN7SL14P,ENSG00000266720
RNU2-56P,ENSG00000252635
RN7SKP74,ENSG00000199719
PET117,ENSG00000232838
,ENSG00000266049
Y_RNA,ENSG00000207034
,ENSG00000229382
EMILIN2,ENSG00000132205
LAMP5,ENSG00000125869
,ENSG00000275139
PCBP3-AS1,ENSG00000205424
,ENSG00000286886
,ENSG00000276633
,ENSG00000280604
SYNDIG1L,ENSG00000183379
CYSLTR1,ENSG00000173198
,ENSG00000272625
,ENSG00000265907
PCBP3,ENSG00000183570
SNRPCP4,ENSG00000264186
,ENSG00000277447
MTCO1P2,ENSG00000259045
SNORA70,ENSG00000252258
RNU7-25P,ENSG00000252353
MIR548AR,ENSG00000264539
TMX1,ENSG00000139921
MIR4502,ENSG00000265450
,ENSG00000265399
,ENSG00000232738
,ENSG00000285672
UPF3A,ENSG00000169062
MYL12A,ENSG00000101608
PSMF1,ENSG00000125818
RPSAP3,ENSG00000242952
LINC00520,ENSG00000258791
ATP6AP2,ENSG00000182220
SLC14A2-AS1,ENSG00000285384
,ENSG00000284955
MTCYBP27,ENSG00000259012
SEL1L2,ENSG00000291539
EEF1A1P2,ENSG00000258841
ACTG1P3,ENSG00000215388
,ENSG00000274269
,ENSG00000259969
YWHAQP1,ENSG00000258934
SNPH,ENSG00000101298
,ENSG00000259007
,ENSG00000285874
CLCP2,ENSG00000226158
,ENSG00000277801
,ENSG00000285232
,ENSG00000213315
CHAMP1,ENSG00000198824
,ENSG00000287491
RPS2P6,ENSG00000285060
MYL12B,ENSG00000118680
RTRAF,ENSG00000087302
,ENSG00000285389
RNU6-278P,ENSG00000291540
RPS3P1,ENSG00000291542
RPL23AP97,ENSG00000260615
,ENSG00000289814
LINC01055,ENSG00000235366
NDFIP2,ENSG00000102471
,ENSG00000265670
RNU6-857P,ENSG00000251702
SDCBP2,ENSG00000125775
DSC3,ENSG00000134762
TATDN1P1,ENSG00000234369
SNRPEP8,ENSG00000231399
UBE2D1,ENSG00000072401
FOXN3-AS1,ENSG00000258920
YWHAZP3,ENSG00000229932
GDF10,ENSG00000266524
AKAP6,ENSG00000151320
ZNF33B,ENSG00000196693
DSC1,ENSG00000134765
,ENSG00000274322
TMPRSS2,ENSG00000184012
,ENSG00000280162
,ENSG00000229728
MIR6869,ENSG00000284436
SIRPB2,ENSG00000196209
,ENSG00000235356
,ENSG00000242324
RNU6-917P,ENSG00000252103
SIRPD,ENSG00000125900
DSG1,ENSG00000134760
,ENSG00000275919
RPL7L1P12,ENSG00000231981
RNU6-83P,ENSG00000207298
DOCK9-DT,ENSG00000260992
RPS6P23,ENSG00000230871
TVP23BP3,ENSG00000271523
NRP1,ENSG00000099250
,ENSG00000228438
,ENSG00000276385
DOCK9,ENSG00000088387
Metazoa_SRP,ENSG00000275222
SNX21,ENSG00000124104
RNU6-167P,ENSG00000207019
PSMA8,ENSG00000154611
SSTR1,ENSG00000139874
CKS1BP1,ENSG00000258788
,ENSG00000287990
MTND4P33,ENSG00000258762
CEP128,ENSG00000100629
MYO18B,ENSG00000133454
,ENSG00000291739
ZNF558,ENSG00000291737
Metazoa_SRP,ENSG00000277051
ZSWIM3,ENSG00000132801
,ENSG00000271984
PLTP,ENSG00000100979
,ENSG00000291741
MBD3L1,ENSG00000291743
,ENSG00000291742
BOLA3P2,ENSG00000291736
OR1M4P,ENSG00000291740
MUC16,ENSG00000291738
PPP4R1,ENSG00000154845
PCIF1,ENSG00000100982
MX1,ENSG00000157601
OR7K1P,ENSG00000258275
ARMH4,ENSG00000139971
ZNF335,ENSG00000198026
,ENSG00000258749
,ENSG00000233575
,ENSG00000258506
,ENSG00000224836
H3P29,ENSG00000228783
,ENSG00000258729
DNAJC19P9,ENSG00000258608
RCL1,ENSG00000120158
,ENSG00000258519
NRDE2,ENSG00000119720
HSF1,ENSG00000284774
FTLP1,ENSG00000235525
MMP9,ENSG00000100985
SLC12A5-AS1,ENSG00000204044
NFATC1,ENSG00000131196
FKBP1A,ENSG00000088832
HSP90AB6P,ENSG00000235137
,ENSG00000272329
RN7SKP7,ENSG00000222472
HSPH1,ENSG00000120694
MIR1245A,ENSG00000291749
MIR1245B,ENSG00000291750
MIR3606,ENSG00000291751
,ENSG00000258394
,ENSG00000258424
COL3A1,ENSG00000291748
CCDC85C,ENSG00000205476
HNRNPA1P41,ENSG00000220937
,ENSG00000278754
,ENSG00000287465
RPS29P33,ENSG00000226470
JKAMPP1,ENSG00000231491
PABPC1P11,ENSG00000228810
SLC16A2,ENSG00000147100
BRD10,ENSG00000183354
DGAT1,ENSG00000285482
TCEAL9P1,ENSG00000225116
TERF1P7,ENSG00000232186
LDHBP2,ENSG00000213684
MTND1P31,ENSG00000235170
MX2,ENSG00000183486
TOMM20P4,ENSG00000230311
KRT8P27,ENSG00000226502
,ENSG00000283546
SLC4A11,ENSG00000088836
MAGED2,ENSG00000102316
PLXDC2,ENSG00000120594
RPS27AP14,ENSG00000236594
SUMO2P2,ENSG00000227607
,ENSG00000228165
CNTLN,ENSG00000044459
MOK,ENSG00000080823
LCA5L,ENSG00000157578
RPL7P52,ENSG00000228599
,ENSG00000284431
,ENSG00000250349
AKAP8P1,ENSG00000234146
FTH1P12,ENSG00000213362
,ENSG00000227734
RPL31P44,ENSG00000213657
SGSM3,ENSG00000100359
,ENSG00000272319
TMEM215,ENSG00000188133
,ENSG00000226113
KLF8,ENSG00000102349
DMRTA1,ENSG00000176399
MRLN,ENSG00000227877
HAUS6,ENSG00000147874
,ENSG00000233724
NEK4P3,ENSG00000270754
,ENSG00000284758
MRPS21P5,ENSG00000226395
,ENSG00000270421
MIR6848,ENSG00000285428
SCRT1,ENSG00000284923
,ENSG00000226296
PRELID1P3,ENSG00000235816
JCAD,ENSG00000165757
TMEM249,ENSG00000285272
SFR1P2,ENSG00000223707
HNRNPH3P1,ENSG00000230247
,ENSG00000275223
THAP12P1,ENSG00000230665
,ENSG00000276897
PSMA1P1,ENSG00000225715
PCNPP4,ENSG00000237089
RPSAP6,ENSG00000214629
,ENSG00000271693
NECAB3,ENSG00000125967
XAGE2,ENSG00000155622
SPAG6,ENSG00000077327
TPMTP4,ENSG00000223574
,ENSG00000285047
SAR1AP4,ENSG00000233063
,ENSG00000288115
FBXL6,ENSG00000285442
FGF16,ENSG00000196468
,ENSG00000288336
SLC5A11,ENSG00000288216
P2RY10BP,ENSG00000232168
CPXCR1,ENSG00000147183
,ENSG00000288284
,ENSG00000288238
OR4F4,ENSG00000288513
,ENSG00000290629
OR4G2P,ENSG00000288495
HMGN1P34,ENSG00000224755
OR4G6P,ENSG00000288123
FAM138E,ENSG00000288464
ATP5PF,ENSG00000154723
,ENSG00000288246
RPL31P42,ENSG00000237083
B3GLCT,ENSG00000187676
MTCO3P30,ENSG00000229080
LINC01242,ENSG00000280683
CLIC4P1,ENSG00000236739
MIR1302-10,ENSG00000288468
GARIN3P1,ENSG00000270683
,ENSG00000290631
SAMM50P1,ENSG00000224488
PSIP1,ENSG00000164985
ANKRD26P4,ENSG00000229427
ZDHHC20,ENSG00000180776
HDAC8,ENSG00000147099
ADCK5,ENSG00000285451
,ENSG00000280348
,ENSG00000279463
RNY1P5,ENSG00000206617
,ENSG00000227413
COX6B1P3,ENSG00000172912
MBNL2,ENSG00000139793
WASH3P,ENSG00000288207
RPL4P6,ENSG00000230071
MIR3200,ENSG00000264661
EIF4HP2,ENSG00000237977
MORC2,ENSG00000133422
THAP12P3,ENSG00000227972
MARCHF8,ENSG00000165406
MIR6859-3,ENSG00000288355
DDX11L16,ENSG00000290633
DDX11L9,ENSG00000288170
FTCD-AS1,ENSG00000237338
DKK1,ENSG00000107984
SPATC1L,ENSG00000160284
,ENSG00000282906
LSS,ENSG00000160285
CPSF1,ENSG00000285049
KIF5B,ENSG00000170759
PSMC1,ENSG00000100764
F7,ENSG00000057593
,ENSG00000288392
,ENSG00000288236
,ENSG00000288506
,ENSG00000258380
,ENSG00000286582
,ENSG00000259036
,ENSG00000257976
MTND5P35,ENSG00000258923
CCDC102B,ENSG00000150636
,ENSG00000260810
CHORDC2P,ENSG00000259050
C20orf144,ENSG00000149609
,ENSG00000259039
,ENSG00000271803
,ENSG00000271712
E2F1,ENSG00000101412
,ENSG00000287437
,ENSG00000259053
RPL23AP10,ENSG00000240051
INPP5D,ENSG00000281614
ATG2B,ENSG00000066739
APTX,ENSG00000137074
F10,ENSG00000126218
PXMP4,ENSG00000101417
,ENSG00000276664
,ENSG00000276057
,ENSG00000276965
,ENSG00000275307
,ENSG00000269987
,ENSG00000269972
PPP1R26P4,ENSG00000278008
,ENSG00000239989
E2F6P1,ENSG00000234764
DGCR6,ENSG00000183628
LAMA3,ENSG00000053747
RPL31P2,ENSG00000230837
CHMP4B,ENSG00000101421
,ENSG00000288515
RN7SL666P,ENSG00000240639
PPIAP21,ENSG00000226038
,ENSG00000288259
,ENSG00000252193
,ENSG00000288147
IGHVIII-16-1,ENSG00000283948
IGHV3-23,ENSG00000211949
EIF6,ENSG00000242372
RPS6KA5,ENSG00000100784
,ENSG00000283809
,ENSG00000283583
CELSR1P1,ENSG00000237517
KARS1P2,ENSG00000230371
,ENSG00000283828
PROZ,ENSG00000126231
,ENSG00000283366
,ENSG00000270393
ARHGAP17,ENSG00000288353
Y_RNA,ENSG00000206739
DGCR11,ENSG00000273311
RPL28P6,ENSG00000237347
,ENSG00000281530
,ENSG00000232710
,ENSG00000281538
,ENSG00000287855
DNAL4,ENSG00000100246
,ENSG00000261732
NMT2,ENSG00000152465
,ENSG00000223901
,ENSG00000228137
,ENSG00000239415
FTCD,ENSG00000160282
RAB40C,ENSG00000197562
CBX6,ENSG00000183741
,ENSG00000269125
MIR939,ENSG00000284918
MIR1234,ENSG00000285207
MIR6849,ENSG00000285088
,ENSG00000284888
PCID2,ENSG00000126226
SLC39A4,ENSG00000285243
Y_RNA,ENSG00000252367
PCNA,ENSG00000132646
APOBEC3B,ENSG00000179750
,ENSG00000288385
,ENSG00000288416
,ENSG00000288391
,ENSG00000212517
CDS2,ENSG00000101290
,ENSG00000287541
NHLRC4,ENSG00000257108
GET4,ENSG00000239857
IGHVIII-22-2,ENSG00000254045
,ENSG00000258446
IGHV4-34,ENSG00000211956
,ENSG00000280327
AK7,ENSG00000140057
,ENSG00000233703
VPS28,ENSG00000285339
APOBEC3C,ENSG00000244509
CCAR1,ENSG00000060339
UBE2D3P1,ENSG00000225022
PROKR2,ENSG00000101292
IGHV1-12,ENSG00000254174
GOLGA5,ENSG00000066455
RNA5-8SP7,ENSG00000200313
RN7SL32P,ENSG00000280669
,ENSG00000276688
HLCS,ENSG00000159267
ATG16L1,ENSG00000281089
SNX5,ENSG00000089006
,ENSG00000284554
FAM234A,ENSG00000167930
APOBEC3F,ENSG00000128394
,ENSG00000221398
,ENSG00000288410
INTS1,ENSG00000164880
KCNE1,ENSG00000180509
,ENSG00000288285
,ENSG00000259421
APOBEC3G,ENSG00000239713
COL6A1,ENSG00000142156
TMEM260,ENSG00000070269
TAB1,ENSG00000100324
COMMD7,ENSG00000149600
RADIL,ENSG00000157927
,ENSG00000288230
,ENSG00000288180
,ENSG00000288438
,ENSG00000291769
COL18A1-AS2,ENSG00000291765
MIR6724-3,ENSG00000288482
,ENSG00000288192
COL18A1-AS1,ENSG00000291766
,ENSG00000288444
RNA5-8SN3,ENSG00000288387
,ENSG00000288491
MIR6815,ENSG00000291767
,ENSG00000288395
,ENSG00000291770
,ENSG00000288203
,ENSG00000288451
COL18A1,ENSG00000292234
MIR6724-4,ENSG00000288308
,ENSG00000288346
,ENSG00000288254
RNA5-8SN1,ENSG00000288326
,ENSG00000288168
MGAT3,ENSG00000128268
,ENSG00000288386
,ENSG00000288493
,ENSG00000288287
PAK5,ENSG00000101349
OLIG2,ENSG00000205927
MIEF1,ENSG00000100335
CUL4A,ENSG00000139842
RPL22P16,ENSG00000213935
OLIG1,ENSG00000184221
,ENSG00000239696
OR7E59P,ENSG00000250561
SLC52A2,ENSG00000285112
,ENSG00000244167
PER3P1,ENSG00000271077
TFF3,ENSG00000160180
MEOX2,ENSG00000106511
PIGG,ENSG00000174227
IGHVII-30-1,ENSG00000253491
IGHVII-15-1,ENSG00000253458
,ENSG00000259789
GNRH2,ENSG00000125787
BDKRB1,ENSG00000100739
POTED,ENSG00000166351
IGHGP,ENSG00000253755
,ENSG00000272745
HSPA8P8,ENSG00000229091
IGHV3-38,ENSG00000211958
IGHV3-22,ENSG00000253957
,ENSG00000258379
BANF2,ENSG00000125888
CDCA4,ENSG00000170779
FAM20C,ENSG00000177706
CCDC171,ENSG00000164989
IGHV3-37,ENSG00000253359
IGHV4-28,ENSG00000211952
IGHV7-34-1,ENSG00000253325
IGHVIII-11-1,ENSG00000254215
IGHV3-21,ENSG00000211947
CTSZ,ENSG00000101160
IGHVII-26-2,ENSG00000253482
IGHV3-64D,ENSG00000282639
IGHVII-30-21,ENSG00000283607
IGHV1-17,ENSG00000254046
UMODL1,ENSG00000177398
PEBP1P1,ENSG00000259059
MEF2D,ENSG00000291761
IGHV3-35,ENSG00000211957
IGHV3-15,ENSG00000211943
Y_RNA,ENSG00000291752
,ENSG00000291762
ELK2AP,ENSG00000213140
IGHV7-27,ENSG00000254326
,ENSG00000291763
IGHV3-36,ENSG00000253240
FOXK1,ENSG00000164916
,ENSG00000291753
IGHV3-25,ENSG00000253441
IQGAP3,ENSG00000291754
LGMN,ENSG00000100600
TTC24,ENSG00000291760
,ENSG00000236712
UPRT,ENSG00000094841
,ENSG00000236414
RPS19BP1,ENSG00000187051
CYP3A54P,ENSG00000261809
,ENSG00000291755
,ENSG00000270611
HAPLN2,ENSG00000291756
BCAN-AS1,ENSG00000291757
,ENSG00000291758
GPATCH4,ENSG00000292251
NAA50P1,ENSG00000291840
OR8J2,ENSG00000291841
OR5T2,ENSG00000291863
OR5T3,ENSG00000291866
OR5T1,ENSG00000291860
OR8H1,ENSG00000291864
OR4K2,ENSG00000291804
OR8I1P,ENSG00000291842
OR8K3,ENSG00000291865
OR4K5,ENSG00000291822
FAM8A2P,ENSG00000291843
OR8K2P,ENSG00000291844
DNAJA1P6,ENSG00000228045
OR8K1,ENSG00000291861
OR4K1,ENSG00000291807
OR8J1,ENSG00000291858
RPL5P29,ENSG00000291845
OR4K15,ENSG00000291812
SUN1,ENSG00000164828
OR8U1,ENSG00000291846
SLC25A18,ENSG00000182902
OR8L1P,ENSG00000291847
OR4K14,ENSG00000291805
OR5AL2P,ENSG00000291848
OR8U3,ENSG00000291849
OR4K13,ENSG00000291806
OR5M4P,ENSG00000291850
,ENSG00000291851
OR4L1,ENSG00000291772
RNA5SP380,ENSG00000291773
OR5M9,ENSG00000291852
OR5M3,ENSG00000291859
OR4K17,ENSG00000291811
,ENSG00000291868
OR5M2P,ENSG00000291867
,ENSG00000291853
OR5M7P,ENSG00000291854
OR4N5,ENSG00000291808
,ENSG00000291855
OR5M6P,ENSG00000291856
OR5M5P,ENSG00000291857
OR11G2,ENSG00000291810
OR5AL1,ENSG00000292252
OR5M8,ENSG00000291862
OR11H6,ENSG00000291779
OR11H4,ENSG00000291809
,ENSG00000236796
TTC5,ENSG00000291781
,ENSG00000228292
HMGB3P23,ENSG00000235148
LINC03106,ENSG00000276759
SH3GL2,ENSG00000107295
CCNB1IP1,ENSG00000291784
TUBB4BP8,ENSG00000227521
,ENSG00000226484
,ENSG00000232576
SETP4,ENSG00000237211
,ENSG00000274022
,ENSG00000291785
SNORA79B,ENSG00000291786
SNORD126,ENSG00000291787
MTND2P25,ENSG00000228182
RPPH1,ENSG00000291789
PARP2,ENSG00000291803
HDX,ENSG00000165259
NOP56P2,ENSG00000226626
,ENSG00000285784
,ENSG00000287318
RPS26P2,ENSG00000233278
ATP4B,ENSG00000186009
CHCHD4P3,ENSG00000236156
LURAP1L,ENSG00000153714
ATP6V1E1,ENSG00000131100
TEP1,ENSG00000291791
LINC01627,ENSG00000224648
,ENSG00000224549
HMGN2P16,ENSG00000231376
,ENSG00000287696
RNU2-52P,ENSG00000222612
BOLA3P4,ENSG00000223807
ASS1P12,ENSG00000237437
TOP1,ENSG00000198900
SLC4A1APP1,ENSG00000232060
KCTD9P3,ENSG00000187988
RBPJP6,ENSG00000227924
,ENSG00000277340
MCF2L,ENSG00000126217
NFX1,ENSG00000086102
RNA5SP382,ENSG00000291792
KLHL33,ENSG00000291793
,ENSG00000288144
,ENSG00000288294
,ENSG00000288290
SNX18P23,ENSG00000288446
,ENSG00000288158
OSGEP,ENSG00000291794
CTDSPL2P1,ENSG00000236988
CALM1P1,ENSG00000223467
MTCO3P39,ENSG00000288489
MTND3P22,ENSG00000288303
,ENSG00000288184
FAM32CP,ENSG00000213525
CORO1CP1,ENSG00000270268
VN1R17P,ENSG00000291881
,ENSG00000223565
,ENSG00000291889
EIF3MP1,ENSG00000236365
,ENSG00000226163
,ENSG00000288249
UBE2V1P7,ENSG00000235061
Y_RNA,ENSG00000291882
ZNF496,ENSG00000291884
CYCSP43,ENSG00000231706
ZWINT,ENSG00000122952
UBE2V1P9,ENSG00000229667
PABPC5,ENSG00000174740
ZNF496-DT,ENSG00000291885
APEX1,ENSG00000291796
PABPC1L2A,ENSG00000186288
SRIP2,ENSG00000224065
ARL13A,ENSG00000174225
,ENSG00000291883
VN1R5,ENSG00000291888
,ENSG00000288711
USP25,ENSG00000155313
SCARNA5,ENSG00000280652
PIP4P1,ENSG00000291802
SCARNA6,ENSG00000281388
MIR6871,ENSG00000276169
,ENSG00000272407
SAG,ENSG00000281857
RPL23AP81,ENSG00000242748
RN7SL615P,ENSG00000263989
RPL7AP12,ENSG00000228210
PNP,ENSG00000291814
PRNP,ENSG00000171867
CCNK,ENSG00000090061
,ENSG00000275438
,ENSG00000268836
EEF1A1P15,ENSG00000213704
BRWD3,ENSG00000165288
RNASE10,ENSG00000291813
AXIN1,ENSG00000103126
OR4K6P,ENSG00000291799
OR4K3,ENSG00000291821
OR4K4P,ENSG00000291800
,ENSG00000291801
